Date,Country,Sales
2015-08-26,Italia,3992.33
2015-08-26,España,298.39
2015-08-26,España,3165.39
2015-08-27,Francia,4384.05
2015-08-27,Inglaterra,885.93
2015-08-27,Italia,4275.85
2015-08-27,Francia,4173.49
2015-08-28,Italia,2399.58
2015-08-28,Francia,3006.97
2015-08-29,Francia,209.28
2015-08-29,Italia,4445.0
2015-08-29,Francia,4922.41
2015-08-29,Francia,3571.54
2015-08-30,España,4393.4
2015-08-30,Inglaterra,4682.57
2015-08-30,España,2857.29
2015-08-30,España,507.77
2015-08-31,España,1334.87
2015-08-31,Francia,4467.29
2015-08-31,Francia,2799.63
2015-08-31,España,3814.83
2015-08-31,Francia,1465.67
2015-08-31,Italia,3848.71
2015-08-31,Italia,3914.87
2015-08-31,Italia,940.46
2015-08-31,España,1194.72
2015-08-31,España,532.56
2015-08-31,Inglaterra,1231.01
2015-09-01,España,3102.99
2015-09-01,Italia,235.4
2015-09-01,Francia,4582.9
2015-09-01,Francia,1993.44
2015-09-01,Francia,1229.07
2015-09-01,Francia,1582.27
2015-09-01,España,3556.96
2015-09-01,España,1213.24
2015-09-02,Italia,3329.74
2015-09-02,España,1977.02
2015-09-02,España,4814.17
2015-09-02,Inglaterra,1763.52
2015-09-02,Inglaterra,1011.22
2015-09-03,Italia,2733.86
2015-09-03,Italia,4422.84
2015-09-03,Francia,370.57
2015-09-03,Italia,4180.93
2015-09-04,Francia,854.47
2015-09-04,Francia,2320.37
2015-09-04,Francia,1633.43
2015-09-04,Francia,833.22
2015-09-05,Francia,2136.95
2015-09-05,Inglaterra,2194.33
2015-09-05,Francia,3086.58
2015-09-05,Italia,1222.67
2015-09-06,Francia,4191.65
2015-09-06,España,3131.13
2015-09-06,Francia,4734.64
2015-09-06,Francia,3819.03
2015-09-07,España,4072.26
2015-09-07,Francia,3823.99
2015-09-07,Francia,2006.7
2015-09-07,Italia,2955.34
2015-09-08,España,4229.32
2015-09-08,Italia,1832.39
2015-09-08,Inglaterra,1221.82
2015-09-08,Francia,3821.48
2015-09-08,Inglaterra,1590.49
2015-09-08,Francia,3809.27
2015-09-09,Francia,740.6
2015-09-09,Italia,4917.88
2015-09-09,Italia,2312.33
2015-09-09,Francia,1369.09
2015-09-09,Francia,3069.94
2015-09-10,Italia,2729.12
2015-09-10,Francia,4312.26
2015-09-10,España,842.78
2015-09-10,España,2828.31
2015-09-11,Francia,3841.8
2015-09-11,Francia,4606.06
2015-09-11,Italia,901.85
2015-09-11,Francia,4449.99
2015-09-11,Francia,2085.12
2015-09-11,España,2933.81
2015-09-11,Inglaterra,1668.05
2015-09-12,Inglaterra,1344.7
2015-09-12,España,546.31
2015-09-12,Francia,931.64
2015-09-12,Francia,1625.89
2015-09-12,Francia,4953.28
2015-09-13,Inglaterra,1461.04
2015-09-13,Francia,1999.15
2015-09-13,Inglaterra,3988.6
2015-09-13,Inglaterra,1311.16
2015-09-13,Italia,3564.97
2015-09-14,Inglaterra,2813.77
2015-09-14,Inglaterra,2497.72
2015-09-15,España,1102.51
2015-09-15,Inglaterra,2421.54
2015-09-15,Italia,4715.33
2015-09-15,España,4531.68
2015-09-15,Italia,931.34
2015-09-15,Inglaterra,4501.32
2015-09-16,Francia,2914.41
2015-09-16,Francia,3243.3
2015-09-16,Italia,4126.07
2015-09-16,Inglaterra,753.57
2015-09-17,Italia,4679.33
2015-09-17,Francia,4375.08
2015-09-17,Inglaterra,3840.21
2015-09-17,Italia,655.79
2015-09-17,Francia,2061.07
2015-09-17,Italia,2409.7
2015-09-17,España,4926.67
2015-09-17,España,2450.2
2015-09-18,Inglaterra,3143.51
2015-09-18,España,1422.18
2015-09-18,Francia,1941.22
2015-09-19,Italia,2372.94
2015-09-19,Francia,4852.64
2015-09-19,Francia,3801.72
2015-09-19,Francia,2957.66
2015-09-19,Italia,4049.95
2015-09-20,España,257.34
2015-09-20,Francia,2141.87
2015-09-20,Francia,2636.48
2015-09-20,Francia,2447.3
2015-09-20,Francia,4312.67
2015-09-20,España,2437.94
2015-09-21,Francia,3103.95
2015-09-21,Francia,4770.57
2015-09-21,España,3640.06
2015-09-21,Inglaterra,4136.61
2015-09-21,Inglaterra,2997.09
2015-09-21,España,965.41
2015-09-22,Francia,4597.23
2015-09-22,España,4456.55
2015-09-22,Inglaterra,731.18
2015-09-23,Francia,1752.91
2015-09-23,Inglaterra,2714.59
2015-09-24,Francia,3648.6
2015-09-24,Francia,1617.85
2015-09-24,Italia,4250.36
2015-09-25,Francia,306.54
2015-09-25,Inglaterra,854.97
2015-09-25,Italia,161.7
2015-09-26,Italia,4496.75
2015-09-26,Francia,3869.23
2015-09-26,Inglaterra,4220.36
2015-09-26,Francia,2292.16
2015-09-26,Francia,2797.41
2015-09-26,Francia,2375.57
2015-09-26,Francia,2131.64
2015-09-27,Francia,3850.22
2015-09-27,España,2519.61
2015-09-28,España,2377.87
2015-09-28,Francia,282.16
2015-09-28,Italia,4275.96
2015-09-28,España,1671.75
2015-09-29,España,2843.22
2015-09-29,Italia,1556.77
2015-09-29,España,782.06
2015-09-29,España,3251.58
2015-09-29,España,3096.5
2015-09-30,Italia,4528.46
2015-09-30,España,4482.08
2015-10-01,Francia,4174.52
2015-10-01,Francia,1338.13
2015-10-01,Francia,2681.17
2015-10-01,España,3086.89
2015-10-02,Francia,2399.3
2015-10-02,Inglaterra,359.57
2015-10-02,Francia,315.46
2015-10-02,Francia,121.43
2015-10-03,Francia,3950.42
2015-10-04,Italia,2393.52
2015-10-04,Francia,1045.77
2015-10-04,Inglaterra,3715.97
2015-10-04,Italia,2033.56
2015-10-04,Italia,4726.7
2015-10-05,Italia,4908.75
2015-10-05,Italia,3505.34
2015-10-05,España,3986.83
2015-10-05,España,2422.21
2015-10-05,Francia,1360.17
2015-10-06,Inglaterra,1582.85
2015-10-06,España,918.5
2015-10-06,España,941.99
2015-10-06,Francia,3632.0
2015-10-06,Italia,3340.39
2015-10-06,España,1235.77
2015-10-06,Inglaterra,1044.5
2015-10-07,España,2220.97
2015-10-07,Inglaterra,4145.48
2015-10-07,España,586.05
2015-10-08,Francia,1162.11
2015-10-08,Italia,425.44
2015-10-08,Francia,2527.75
2015-10-09,Italia,4041.54
2015-10-09,Francia,1659.56
2015-10-09,Francia,4863.27
2015-10-09,España,3294.67
2015-10-09,Italia,1447.7
2015-10-09,Italia,1419.85
2015-10-10,Francia,480.47
2015-10-10,Francia,3956.8
2015-10-10,España,2818.55
2015-10-10,Italia,2780.44
2015-10-10,Francia,2294.67
2015-10-10,Francia,4894.62
2015-10-11,Italia,2078.41
2015-10-11,Inglaterra,3418.23
2015-10-11,Francia,2020.94
2015-10-11,Italia,4534.93
2015-10-11,Francia,2436.3
2015-10-11,Italia,1902.38
2015-10-12,Inglaterra,1342.15
2015-10-12,Inglaterra,753.6
2015-10-12,Italia,4253.3
2015-10-12,Inglaterra,2808.46
2015-10-12,España,4832.38
2015-10-12,Italia,4645.43
2015-10-12,España,203.02
2015-10-12,Francia,127.7
2015-10-13,Francia,197.41
2015-10-13,España,838.61
2015-10-13,Francia,634.1
2015-10-13,España,1631.28
2015-10-13,España,941.3
2015-10-14,España,1550.52
2015-10-14,Francia,1969.94
2015-10-14,Francia,1854.62
2015-10-14,Francia,4164.66
2015-10-14,España,4385.08
2015-10-14,Italia,2998.49
2015-10-14,Francia,3908.78
2015-10-14,España,545.4
2015-10-14,España,3472.59
2015-10-14,España,387.1
2015-10-15,Francia,2498.85
2015-10-15,Francia,1300.27
2015-10-15,Inglaterra,4914.16
2015-10-16,Italia,1532.41
2015-10-16,Francia,4503.6
2015-10-17,Inglaterra,2734.48
2015-10-17,Italia,3386.25
2015-10-17,Francia,1920.71
2015-10-17,Inglaterra,3477.23
2015-10-17,España,263.75
2015-10-17,España,3521.74
2015-10-18,Francia,4674.27
2015-10-18,Francia,4562.91
2015-10-18,Inglaterra,2668.15
2015-10-18,España,4305.63
2015-10-18,Italia,2017.75
2015-10-19,Francia,1123.3
2015-10-19,Inglaterra,741.13
2015-10-19,Francia,4630.65
2015-10-19,Francia,4270.35
2015-10-20,Francia,1057.57
2015-10-20,Italia,4709.51
2015-10-21,Francia,3431.38
2015-10-21,España,1348.32
2015-10-21,Francia,1132.33
2015-10-22,Francia,1709.69
2015-10-22,Francia,3611.9
2015-10-22,Inglaterra,3973.0
2015-10-22,Francia,3160.14
2015-10-22,España,786.32
2015-10-22,Francia,3341.06
2015-10-22,Francia,2344.53
2015-10-23,Inglaterra,2172.77
2015-10-23,Italia,1080.04
2015-10-24,Francia,1990.09
2015-10-24,Francia,3675.89
2015-10-24,Francia,1704.15
2015-10-24,Italia,3539.13
2015-10-25,Francia,3402.73
2015-10-25,España,165.88
2015-10-26,Italia,960.01
2015-10-26,Inglaterra,4161.76
2015-10-26,España,2123.66
2015-10-26,Francia,1345.67
2015-10-26,Italia,2458.78
2015-10-27,España,312.64
2015-10-27,Italia,227.21
2015-10-27,Francia,4662.04
2015-10-28,Francia,2589.97
2015-10-28,Inglaterra,3045.03
2015-10-28,España,1437.29
2015-10-28,Italia,2894.89
2015-10-28,Inglaterra,1967.62
2015-10-28,España,4874.16
2015-10-29,Inglaterra,3930.55
2015-10-29,Francia,3685.06
2015-10-29,Francia,2556.84
2015-10-29,Francia,3799.17
2015-10-29,España,1784.73
2015-10-29,Italia,403.66
2015-10-29,España,1386.17
2015-10-30,Inglaterra,415.44
2015-10-30,Francia,1247.55
2015-10-31,Italia,4888.01
2015-10-31,Inglaterra,640.74
2015-10-31,España,1136.49
2015-10-31,España,1273.38
2015-10-31,Francia,4000.27
2015-10-31,Francia,1420.85
2015-11-01,Francia,1662.11
2015-11-02,Francia,4079.97
2015-11-02,Francia,197.52
2015-11-02,Italia,4161.6
2015-11-02,Inglaterra,4363.52
2015-11-02,Italia,2136.74
2015-11-02,Francia,4052.9
2015-11-02,Francia,2549.13
2015-11-02,Inglaterra,2247.83
2015-11-03,Italia,2908.33
2015-11-03,Francia,985.77
2015-11-03,Italia,692.98
2015-11-03,Francia,1550.09
2015-11-03,Francia,758.84
2015-11-03,Francia,1990.01
2015-11-03,España,3342.65
2015-11-03,Inglaterra,4303.99
2015-11-04,Inglaterra,3328.29
2015-11-04,Inglaterra,2206.3
2015-11-04,Francia,4605.21
2015-11-04,Francia,1208.72
2015-11-05,Italia,536.18
2015-11-05,Francia,4049.48
2015-11-05,Francia,2069.3
2015-11-05,España,4204.87
2015-11-06,Italia,4631.26
2015-11-06,Francia,3101.7
2015-11-06,Francia,2971.99
2015-11-06,Italia,3770.67
2015-11-06,Francia,173.06
2015-11-07,Francia,1749.86
2015-11-07,Inglaterra,4805.24
2015-11-07,Francia,1317.83
2015-11-07,España,3291.55
2015-11-07,Inglaterra,3841.87
2015-11-07,Italia,3557.54
2015-11-08,España,2225.26
2015-11-08,Francia,4310.87
2015-11-08,Francia,3607.67
2015-11-09,Francia,2642.56
2015-11-09,España,782.02
2015-11-09,Francia,4088.52
2015-11-10,Italia,1691.64
2015-11-10,Francia,4372.95
2015-11-10,Francia,247.94
2015-11-10,Italia,2913.39
2015-11-10,España,4637.44
2015-11-10,Italia,3617.55
2015-11-10,Francia,3243.69
2015-11-11,Italia,2054.3
2015-11-11,Inglaterra,1186.07
2015-11-12,Francia,1827.13
2015-11-12,Francia,1012.6
2015-11-12,España,4254.17
2015-11-12,España,3255.59
2015-11-12,Inglaterra,463.45
2015-11-12,España,2090.98
2015-11-12,Inglaterra,1845.62
2015-11-13,Francia,417.38
2015-11-13,Francia,1367.06
2015-11-13,Italia,1720.1
2015-11-14,España,2738.53
2015-11-15,Francia,2206.11
2015-11-15,Francia,4556.68
2015-11-15,España,4715.36
2015-11-15,Francia,2595.14
2015-11-15,España,3119.83
2015-11-15,Italia,1792.44
2015-11-15,España,3236.24
2015-11-15,Inglaterra,2175.27
2015-11-15,Italia,4174.69
2015-11-16,España,3099.19
2015-11-16,Francia,874.85
2015-11-16,Francia,4867.59
2015-11-16,Inglaterra,4084.99
2015-11-16,España,1299.47
2015-11-17,Italia,2595.52
2015-11-17,Inglaterra,1532.43
2015-11-17,España,2011.96
2015-11-18,Francia,1504.08
2015-11-18,España,1890.71
2015-11-18,Inglaterra,3917.61
2015-11-18,Francia,4073.98
2015-11-19,Inglaterra,3278.86
2015-11-19,Italia,1212.92
2015-11-19,Francia,1484.87
2015-11-20,Italia,2869.92
2015-11-20,Italia,4961.64
2015-11-20,España,2147.5
2015-11-20,Italia,1346.27
2015-11-21,España,3493.81
2015-11-21,Italia,3626.35
2015-11-21,Francia,861.47
2015-11-22,Francia,1333.62
2015-11-23,Inglaterra,2258.63
2015-11-23,Francia,3668.75
2015-11-23,Italia,665.46
2015-11-23,Francia,426.48
2015-11-25,Francia,3865.21
2015-11-25,Inglaterra,3399.62
2015-11-25,España,221.89
2015-11-25,Francia,3810.12
2015-11-25,España,651.78
2015-11-25,Francia,2019.3
2015-11-26,Francia,3035.59
2015-11-27,Francia,4444.96
2015-11-27,Francia,1163.99
2015-11-27,España,1517.83
2015-11-28,España,4847.41
2015-11-28,Francia,2612.15
2015-11-28,España,4456.81
2015-11-29,Francia,3148.62
2015-11-29,Italia,2412.49
2015-11-29,España,140.29
2015-11-29,Italia,209.5
2015-11-29,Inglaterra,1076.82
2015-11-29,Francia,2797.11
2015-11-29,España,4717.48
2015-11-29,Italia,3936.62
2015-11-29,Francia,834.48
2015-11-29,Italia,3302.47
2015-11-29,Italia,4770.06
2015-11-29,Inglaterra,935.75
2015-11-30,Italia,4387.17
2015-11-30,España,2177.39
2015-11-30,España,1686.86
2015-11-30,Francia,1643.77
2015-12-01,Inglaterra,4385.42
2015-12-01,España,4347.68
2015-12-01,Francia,3843.66
2015-12-01,Italia,3979.04
2015-12-01,Inglaterra,3945.39
2015-12-02,Francia,3188.96
2015-12-02,Francia,3255.32
2015-12-02,Francia,250.84
2015-12-02,Italia,2530.55
2015-12-02,Francia,494.17
2015-12-03,Italia,1710.1
2015-12-03,Inglaterra,3440.98
2015-12-03,Inglaterra,2394.31
2015-12-04,Inglaterra,3811.8
2015-12-04,España,2392.56
2015-12-04,España,4254.83
2015-12-04,Inglaterra,386.31
2015-12-04,Francia,3710.08
2015-12-04,España,595.27
2015-12-04,Francia,826.86
2015-12-05,España,194.24
2015-12-05,España,1971.97
2015-12-05,España,1088.35
2015-12-06,España,3424.13
2015-12-06,Francia,2754.27
2015-12-06,Italia,2708.42
2015-12-06,Italia,4497.79
2015-12-07,Francia,1639.78
2015-12-07,España,2986.68
2015-12-07,Francia,1939.94
2015-12-07,Italia,334.27
2015-12-07,Francia,1447.05
2015-12-07,Francia,1027.85
2015-12-07,Francia,1011.44
2015-12-08,España,313.45
2015-12-08,Francia,2093.37
2015-12-08,España,4325.13
2015-12-08,Italia,1718.75
2015-12-09,España,1251.15
2015-12-09,Francia,463.38
2015-12-09,Francia,2408.44
2015-12-09,España,2329.75
2015-12-09,Francia,4417.87
2015-12-09,Francia,904.66
2015-12-10,Inglaterra,3525.03
2015-12-10,Francia,2809.89
2015-12-10,Francia,2153.07
2015-12-10,Inglaterra,459.58
2015-12-11,España,4779.98
2015-12-11,Francia,3569.32
2015-12-13,Italia,746.0
2015-12-13,Inglaterra,1433.21
2015-12-13,Inglaterra,1885.61
2015-12-13,Francia,3898.43
2015-12-13,España,2033.68
2015-12-13,Italia,829.06
2015-12-13,Francia,4765.09
2015-12-14,España,1292.18
2015-12-14,Italia,576.55
2015-12-14,España,2355.01
2015-12-14,Italia,2128.93
2015-12-15,Italia,2626.18
2015-12-16,Italia,2694.86
2015-12-16,Francia,2562.94
2015-12-16,Inglaterra,1504.63
2015-12-16,Inglaterra,4048.94
2015-12-17,Italia,4311.69
2015-12-17,España,3657.25
2015-12-18,Italia,2983.32
2015-12-18,Italia,4828.65
2015-12-18,Francia,3317.62
2015-12-18,Francia,1443.27
2015-12-18,España,1072.16
2015-12-19,Francia,1617.89
2015-12-19,Francia,1386.04
2015-12-19,Francia,3850.94
2015-12-19,España,3666.49
2015-12-19,España,2164.75
2015-12-19,Francia,1856.0
2015-12-19,Francia,1445.72
2015-12-19,Inglaterra,1438.7
2015-12-19,Italia,106.53
2015-12-19,Italia,2480.52
2015-12-20,Francia,2947.42
2015-12-20,Francia,2216.92
2015-12-20,España,2986.29
2015-12-20,Francia,4084.21
2015-12-20,Francia,3573.88
2015-12-22,Francia,2421.66
2015-12-22,España,1333.16
2015-12-22,España,3374.36
2015-12-23,Francia,1532.98
2015-12-23,España,2105.79
2015-12-23,España,2274.59
2015-12-23,España,1727.65
2015-12-23,Francia,4237.69
2015-12-23,Francia,4508.82
2015-12-23,Italia,2323.88
2015-12-24,Inglaterra,2409.13
2015-12-24,España,3993.31
2015-12-24,España,480.56
2015-12-25,Inglaterra,4646.43
2015-12-25,Francia,4612.34
2015-12-25,Inglaterra,2196.56
2015-12-25,Francia,4075.9
2015-12-25,España,2335.58
2015-12-25,Francia,2329.31
2015-12-25,Francia,989.34
2015-12-25,España,1232.76
2015-12-26,Francia,1599.43
2015-12-26,Francia,2133.88
2015-12-26,España,1007.59
2015-12-26,Francia,4630.6
2015-12-26,Inglaterra,1964.82
2015-12-26,Francia,2181.85
2015-12-27,Italia,440.45
2015-12-27,Italia,3826.46
2015-12-28,Francia,4251.07
2015-12-28,Francia,4593.52
2015-12-28,España,3091.48
2015-12-28,Italia,311.75
2015-12-29,Inglaterra,3332.68
2015-12-29,España,3355.29
2015-12-29,España,3827.96
2015-12-29,Francia,948.31
2015-12-29,Italia,2189.31
2015-12-29,Francia,2714.65
2015-12-29,Francia,1975.84
2015-12-29,Italia,2000.7
2015-12-30,Italia,3437.75
2015-12-30,Francia,4960.79
2015-12-30,Francia,4175.04
2015-12-30,Francia,3744.94
2015-12-30,Inglaterra,4913.99
2015-12-30,Francia,681.41
2015-12-31,Francia,1027.8
2015-12-31,España,2201.95
