Date,Country,Sales,Customers
2015-05-22,Francia,4954.93,336
2015-05-22,España,486.03,55
2015-05-22,Italia,1867.95,145
2015-05-22,Francia,4133.81,407
2015-05-23,Italia,3309.04,356
2015-05-23,España,4319.54,250
2015-05-23,Francia,393.9,29
2015-05-23,Italia,4585.84,351
2015-05-23,España,3559.09,194
2015-05-23,Inglaterra,1122.85,46
2015-05-24,Francia,208.58,12
2015-05-24,España,4325.78,309
2015-05-24,Francia,3432.3,369
2015-05-24,Italia,4466.15,298
2015-05-25,Francia,695.93,31
2015-05-25,Italia,3303.64,133
2015-05-25,Francia,4212.92,471
2015-05-26,Francia,1294.81,53
2015-05-26,Italia,1904.72,98
2015-05-26,Francia,2354.32,153
2015-05-26,Francia,3763.95,355
2015-05-26,Francia,4541.14,268
2015-05-27,Inglaterra,284.96,27
2015-05-27,Francia,2200.88,143
2015-05-27,España,2058.23,83
2015-05-27,Francia,2868.59,264
2015-05-27,Italia,4635.09,197
2015-05-27,España,4090.65,362
2015-05-27,Italia,4103.72,170
2015-05-28,Francia,3966.46,167
2015-05-28,Italia,4586.03,365
2015-05-28,Francia,2981.62,181
2015-05-29,Italia,2835.34,181
2015-05-29,España,4013.98,194
2015-05-29,España,2355.89,167
2015-05-30,Italia,4926.55,476
2015-05-31,Italia,4798.12,237
2015-05-31,Francia,1543.78,76
2015-05-31,España,2204.79,133
2015-05-31,Italia,4561.01,207
2015-05-31,España,691.62,71
2015-05-31,Francia,2948.56,185
2015-05-31,Francia,4351.33,214
2015-05-31,Francia,4316.96,227
2015-05-31,Francia,2707.34,122
2015-05-31,Francia,4412.52,317
2015-05-31,España,3771.16,181
2015-05-31,España,801.51,38
2015-06-01,Italia,2628.65,269
2015-06-02,España,2334.92,168
2015-06-02,Italia,4332.95,270
2015-06-02,Francia,771.13,34
2015-06-02,Francia,4074.01,246
2015-06-02,Inglaterra,2917.27,126
2015-06-02,Francia,2453.16,151
2015-06-02,Francia,2296.31,117
2015-06-02,Francia,3102.99,190
2015-06-03,Francia,1226.81,102
2015-06-03,Inglaterra,1617.82,79
2015-06-03,Francia,575.07,28
2015-06-03,Italia,297.36,13
2015-06-03,España,1307.65,67
2015-06-03,Italia,1767.1,79
2015-06-03,Italia,3612.5,192
2015-06-04,España,2405.45,219
2015-06-04,Italia,2268.11,188
2015-06-04,Francia,128.03,6
2015-06-05,Italia,4383.83,240
2015-06-05,España,4113.78,382
2015-06-05,Francia,838.88,83
2015-06-05,Italia,3385.04,137
2015-06-05,Francia,2430.08,152
2015-06-06,Francia,4965.23,217
2015-06-06,Italia,2517.17,139
2015-06-06,Francia,2089.46,209
2015-06-06,Francia,2055.79,143
2015-06-06,Francia,931.98,71
2015-06-06,Italia,3590.73,159
2015-06-06,Italia,2179.73,122
2015-06-06,España,1219.25,52
2015-06-07,Italia,3280.32,143
2015-06-07,Inglaterra,3331.06,387
2015-06-07,Francia,1049.13,77
2015-06-07,Inglaterra,2199.96,155
2015-06-07,Francia,2890.22,141
2015-06-08,Francia,4368.73,300
2015-06-08,Francia,3967.73,248
2015-06-08,Francia,1792.69,114
2015-06-08,Francia,254.91,13
2015-06-08,Italia,872.67,95
2015-06-08,Italia,3333.63,238
2015-06-08,Italia,1703.28,94
2015-06-09,Francia,1434.01,87
2015-06-09,Francia,3332.02,164
2015-06-10,Italia,3847.75,285
2015-06-10,Francia,2640.2,116
2015-06-10,Francia,2093.71,253
2015-06-10,España,1690.44,76
2015-06-10,Francia,4442.85,496
2015-06-10,Francia,4034.66,228
2015-06-10,España,4327.1,429
2015-06-10,España,2533.46,151
2015-06-10,España,4260.75,281
2015-06-11,Inglaterra,3035.16,188
2015-06-11,Inglaterra,2483.49,166
2015-06-11,Francia,3122.74,151
2015-06-11,Francia,771.81,43
2015-06-11,Italia,4488.78,225
2015-06-11,España,4102.05,373
2015-06-11,Francia,3495.56,171
2015-06-12,Italia,4694.64,228
2015-06-12,Italia,3189.98,158
2015-06-12,Inglaterra,4296.23,205
2015-06-12,España,2558.34,205
2015-06-12,Francia,1920.45,142
2015-06-12,Italia,1682.91,75
2015-06-13,España,520.47,30
2015-06-13,Francia,4947.11,323
2015-06-13,Inglaterra,1455.68,75
2015-06-13,Inglaterra,558.11,38
2015-06-14,Francia,4695.3,206
2015-06-14,Francia,582.34,29
2015-06-14,Italia,3386.72,347
2015-06-14,Francia,1118.65,45
2015-06-14,Francia,3485.51,252
2015-06-14,Francia,3563.27,340
2015-06-14,Italia,4660.56,222
2015-06-15,Italia,4464.27,267
2015-06-15,Inglaterra,2206.43,95
2015-06-15,Francia,3985.67,205
2015-06-16,Francia,364.1,32
2015-06-16,Francia,1385.35,61
2015-06-16,España,2610.2,274
2015-06-16,España,3609.25,167
2015-06-17,Italia,2215.49,100
2015-06-17,Italia,1694.8,130
2015-06-17,Francia,2618.75,227
2015-06-17,Italia,3446.53,246
2015-06-18,Italia,2702.44,246
2015-06-18,Italia,4030.11,312
2015-06-18,Francia,2458.25,143
2015-06-18,Italia,3314.15,169
2015-06-18,Italia,4911.4,253
2015-06-18,Francia,3970.75,200
2015-06-18,Francia,4566.12,352
2015-06-18,Francia,1253.1,78
2015-06-19,Francia,2565.82,132
2015-06-19,Inglaterra,1947.05,82
2015-06-19,Inglaterra,1185.81,131
2015-06-19,Francia,4987.82,575
2015-06-19,Italia,1159.32,50
2015-06-19,Francia,3838.8,196
2015-06-20,Francia,918.79,37
2015-06-20,Inglaterra,324.67,15
2015-06-21,Italia,2177.11,130
2015-06-21,Francia,317.3,20
2015-06-21,Francia,282.54,12
2015-06-21,Francia,4933.35,199
2015-06-21,Italia,374.23,30
2015-06-21,Francia,2395.21,299
2015-06-21,Francia,3939.75,187
2015-06-22,Francia,2817.11,221
2015-06-22,Francia,2899.92,137
2015-06-22,Francia,838.59,43
2015-06-22,Francia,1417.11,68
2015-06-22,Francia,2049.99,173
2015-06-22,Francia,126.16,7
2015-06-22,Francia,2053.43,89
2015-06-23,Inglaterra,2663.57,132
2015-06-23,Francia,3066.46,216
2015-06-23,Francia,3142.28,135
2015-06-23,Inglaterra,4645.89,188
2015-06-23,Francia,2430.69,113
2015-06-24,Italia,3499.41,148
2015-06-24,España,2947.81,171
2015-06-24,España,4380.98,257
2015-06-24,Francia,1920.77,112
2015-06-24,Italia,2104.03,206
2015-06-25,España,3190.82,289
2015-06-25,España,4958.39,313
2015-06-25,Francia,2546.14,116
2015-06-25,Italia,3393.53,255
2015-06-25,Francia,3427.28,240
2015-06-25,Francia,363.12,23
2015-06-26,Francia,4130.43,451
2015-06-26,España,2136.99,95
2015-06-26,Italia,503.53,24
2015-06-27,España,2620.2,113
2015-06-28,Italia,811.93,38
2015-06-28,España,2184.61,237
2015-06-28,Italia,1618.21,105
2015-06-28,España,534.3,26
2015-06-29,Francia,2271.07,227
2015-06-29,Francia,4134.92,200
2015-06-29,España,4102.62,424
2015-06-30,Francia,1014.83,75
2015-06-30,Inglaterra,2824.68,134
2015-06-30,España,1213.03,58
2015-06-30,Inglaterra,4853.28,328
2015-06-30,Italia,3059.95,190
2015-06-30,Italia,3110.61,158
2015-07-01,Francia,1640.94,108
2015-07-01,Italia,597.7,68
2015-07-01,Francia,4908.94,440
2015-07-01,Inglaterra,4739.65,210
2015-07-01,Inglaterra,2733.05,140
2015-07-02,Italia,1358.03,87
2015-07-02,España,1596.62,104
2015-07-02,Inglaterra,1697.75,93
2015-07-02,Francia,1812.29,217
2015-07-02,Italia,3371.28,180
2015-07-03,Italia,4652.67,239
2015-07-03,Francia,3832.85,263
2015-07-03,Italia,1797.36,107
2015-07-03,España,1976.29,95
2015-07-03,España,1246.74,86
2015-07-03,Francia,1406.1,158
2015-07-04,España,2746.32,119
2015-07-04,Francia,4107.78,247
2015-07-04,Italia,686.19,51
2015-07-04,Inglaterra,4480.87,189
2015-07-04,Italia,2819.59,303
2015-07-05,España,4092.5,235
2015-07-05,Francia,2100.29,168
2015-07-05,Francia,1309.89,60
2015-07-05,España,3412.67,203
2015-07-06,Francia,1202.79,59
2015-07-06,España,1822.49,144
2015-07-06,Francia,3180.85,274
2015-07-06,Italia,2786.2,171
2015-07-06,España,3054.25,133
2015-07-06,España,4552.59,350
2015-07-06,Francia,904.89,38
2015-07-07,Italia,4594.79,203
2015-07-07,Francia,3022.41,155
2015-07-07,Francia,4387.39,381
2015-07-07,Inglaterra,1683.63,83
2015-07-07,España,2252.59,189
2015-07-07,Italia,3725.0,235
2015-07-08,Francia,3926.63,165
2015-07-08,Inglaterra,915.43,55
2015-07-08,Francia,1102.66,46
2015-07-08,Inglaterra,2013.53,150
2015-07-08,Francia,1384.6,107
2015-07-08,España,1408.6,150
2015-07-08,Francia,657.44,36
2015-07-09,Francia,2879.11,117
2015-07-09,Francia,2667.78,121
2015-07-09,España,360.29,32
2015-07-09,Francia,419.17,19
2015-07-09,Francia,2547.08,128
2015-07-10,Francia,4978.19,271
2015-07-10,Francia,4569.93,347
2015-07-10,Francia,1070.71,98
2015-07-10,Francia,138.02,9
2015-07-10,Italia,3047.21,148
2015-07-10,España,1920.03,133
2015-07-10,Francia,1711.34,100
2015-07-10,Francia,2616.9,127
2015-07-10,Francia,4752.73,504
2015-07-11,Francia,2979.05,159
2015-07-11,Francia,3697.12,289
2015-07-11,Francia,737.95,40
2015-07-12,España,2958.59,327
2015-07-12,Francia,4935.3,285
2015-07-12,Italia,3439.52,286
2015-07-12,Francia,4103.22,167
2015-07-12,Italia,925.99,56
2015-07-13,Francia,1006.23,72
2015-07-13,Italia,521.27,28
2015-07-13,Italia,2329.04,193
2015-07-13,Francia,1759.53,114
2015-07-13,Francia,2344.27,97
2015-07-14,Italia,4284.68,212
2015-07-14,Francia,4772.92,225
2015-07-14,Inglaterra,2066.49,209
2015-07-14,Italia,550.5,32
2015-07-14,Italia,4297.26,217
2015-07-14,Francia,4387.67,333
2015-07-14,Inglaterra,4204.06,295
2015-07-14,Francia,4898.38,347
2015-07-15,Francia,603.76,63
2015-07-15,Inglaterra,3040.99,275
2015-07-15,España,989.29,42
2015-07-15,Francia,3430.41,190
2015-07-15,Inglaterra,644.38,43
2015-07-15,Inglaterra,2923.52,189
2015-07-16,Inglaterra,2324.87,129
2015-07-16,Inglaterra,4251.33,171
2015-07-17,Italia,4441.76,486
2015-07-17,Italia,2702.87,243
2015-07-17,Francia,456.14,34
2015-07-17,Francia,3476.87,276
2015-07-18,Inglaterra,1619.72,136
2015-07-18,Francia,1026.18,62
2015-07-18,España,1712.77,80
2015-07-18,Francia,4997.58,317
2015-07-18,Francia,2421.42,153
2015-07-18,Francia,3633.57,162
2015-07-19,Inglaterra,1017.01,89
2015-07-19,Italia,3580.19,201
2015-07-19,España,3477.77,192
2015-07-19,Francia,4797.58,223
2015-07-19,Francia,1267.49,130
2015-07-19,Francia,986.77,49
2015-07-19,Inglaterra,2059.31,113
2015-07-20,Italia,1723.83,100
2015-07-20,Francia,4690.19,253
2015-07-20,Francia,1869.36,102
2015-07-20,Inglaterra,510.04,28
2015-07-21,Francia,355.71,18
2015-07-21,Inglaterra,3145.98,169
2015-07-21,Francia,2763.1,127
2015-07-21,Inglaterra,1452.02,63
2015-07-21,Francia,1550.8,107
2015-07-22,Italia,1356.45,78
2015-07-23,Francia,4017.94,412
2015-07-23,España,3070.35,140
2015-07-23,Francia,3384.29,227
2015-07-23,España,120.1,8
2015-07-23,Francia,4692.01,189
2015-07-23,Italia,4450.31,484
2015-07-24,Italia,1528.73,108
2015-07-24,España,1576.01,171
2015-07-25,Francia,1515.55,104
2015-07-25,Francia,3105.61,148
2015-07-25,Italia,4793.31,356
2015-07-25,Inglaterra,1110.12,46
2015-07-25,Francia,4241.03,275
2015-07-25,Inglaterra,3166.71,297
2015-07-25,Inglaterra,4584.73,524
2015-07-25,Francia,3785.56,205
2015-07-25,España,2605.35,197
2015-07-25,Francia,440.95,44
2015-07-25,Inglaterra,3914.91,217
2015-07-25,Inglaterra,248.95,19
2015-07-26,Inglaterra,1795.41,119
2015-07-26,España,724.36,39
2015-07-26,Francia,4309.33,194
2015-07-26,Italia,2680.78,148
2015-07-26,Inglaterra,1524.64,69
2015-07-27,Italia,2082.13,85
2015-07-27,Inglaterra,4408.01,206
2015-07-27,España,4602.38,517
2015-07-27,España,979.69,49
2015-07-27,Francia,303.86,23
2015-07-28,Francia,4325.03,314
2015-07-28,Italia,1680.54,101
2015-07-28,Francia,3738.04,236
2015-07-28,Francia,4579.62,186
2015-07-28,Francia,1820.96,112
2015-07-28,España,412.75,39
2015-07-28,Italia,3970.35,318
2015-07-29,Francia,4305.94,207
2015-07-29,Francia,4217.77,228
2015-07-29,Italia,1925.1,120
2015-07-29,Francia,3905.54,164
2015-07-29,Italia,494.53,36
2015-07-29,Italia,3397.46,283
2015-07-29,Inglaterra,4948.87,335
2015-07-29,Italia,391.68,17
2015-07-30,Francia,4898.27,306
2015-07-30,Francia,353.55,15
2015-07-30,Inglaterra,1471.94,113
2015-07-31,Francia,2263.38,109
2015-07-31,Francia,4974.58,217
2015-07-31,Francia,3930.44,369
2015-07-31,España,4477.37,233
2015-07-31,Inglaterra,4496.3,200
2015-07-31,España,2431.4,119
2015-07-31,Francia,3315.13,156
2015-07-31,Francia,4444.16,215
2015-08-01,España,608.98,36
2015-08-01,Italia,3926.77,230
2015-08-01,Francia,2241.68,94
2015-08-01,Francia,4623.41,261
2015-08-01,Inglaterra,3659.56,388
2015-08-01,Francia,1178.63,125
2015-08-02,Italia,4762.86,283
2015-08-02,Italia,584.45,48
2015-08-02,Francia,1473.93,90
2015-08-02,Inglaterra,571.61,50
2015-08-02,Inglaterra,2891.57,169
2015-08-02,Italia,3806.03,156
2015-08-03,Francia,2234.47,106
2015-08-03,Francia,4459.5,196
2015-08-03,Italia,1735.83,113
2015-08-03,Francia,3192.22,221
2015-08-04,Francia,1798.23,177
2015-08-04,España,3883.55,183
2015-08-04,Inglaterra,882.19,55
2015-08-04,Francia,1871.24,85
2015-08-04,Francia,3208.76,157
2015-08-04,Italia,556.75,25
2015-08-05,España,2487.52,103
2015-08-05,Italia,4408.44,293
2015-08-05,Francia,3369.5,144
2015-08-05,Francia,864.0,56
2015-08-05,España,2223.57,105
2015-08-05,España,3081.67,213
2015-08-05,España,2374.26,119
2015-08-05,España,4163.5,398
2015-08-05,España,2417.87,257
2015-08-05,España,2773.94,209
2015-08-05,Francia,257.86,14
2015-08-05,Inglaterra,168.51,8
2015-08-06,Inglaterra,3806.74,204
2015-08-06,Italia,2398.91,117
2015-08-06,Inglaterra,2524.49,130
2015-08-06,Francia,3647.64,222
2015-08-06,Inglaterra,2992.47,191
2015-08-07,Francia,849.15,58
2015-08-07,Inglaterra,3219.07,132
2015-08-07,Italia,1437.84,151
2015-08-08,España,4080.77,299
2015-08-08,Italia,3679.77,249
2015-08-08,Francia,4567.51,226
2015-08-09,España,2225.54,197
2015-08-09,España,4859.36,208
2015-08-09,Italia,3301.03,225
2015-08-09,España,3862.89,155
2015-08-09,Inglaterra,1402.16,145
2015-08-10,Francia,3675.07,396
2015-08-10,Inglaterra,2285.96,188
2015-08-10,España,2971.48,123
2015-08-10,Inglaterra,4953.77,311
2015-08-10,Francia,528.42,53
2015-08-10,Francia,2222.09,150
2015-08-10,Francia,317.54,37
2015-08-11,España,2612.41,117
2015-08-11,Inglaterra,2865.77,308
2015-08-11,Inglaterra,2069.41,95
2015-08-12,Francia,479.68,45
2015-08-12,España,2197.83,99
2015-08-12,Francia,2654.21,141
2015-08-13,España,396.14,37
2015-08-13,Francia,3064.21,130
2015-08-13,Francia,649.79,34
2015-08-13,Italia,1624.1,91
2015-08-13,Italia,1177.43,48
2015-08-13,España,1177.68,62
2015-08-14,Inglaterra,3147.22,295
2015-08-14,Francia,4756.39,271
2015-08-14,España,4951.94,253
2015-08-14,Inglaterra,1151.33,83
2015-08-14,Francia,3128.38,126
2015-08-14,Italia,4636.18,359
2015-08-14,Francia,4686.27,188
2015-08-14,Francia,3031.15,172
2015-08-15,Francia,1139.41,55
2015-08-15,Francia,4182.73,208
2015-08-15,España,2794.9,287
2015-08-15,España,1820.6,94
2015-08-15,Francia,4249.24,267
2015-08-15,Francia,3256.78,138
2015-08-15,Italia,3246.43,185
2015-08-16,Italia,1889.7,82
2015-08-16,Francia,4224.29,450
2015-08-16,Italia,2104.8,106
2015-08-16,Francia,4560.09,289
2015-08-16,Francia,3954.6,184
2015-08-16,Italia,923.89,110
2015-08-16,Francia,2055.64,128
2015-08-17,Francia,2049.97,111
2015-08-17,Italia,3064.85,181
2015-08-17,Francia,3019.46,142
2015-08-17,Inglaterra,702.09,44
2015-08-18,Italia,1904.49,79
2015-08-18,Inglaterra,4408.68,332
2015-08-18,Francia,4247.11,266
2015-08-18,España,1691.51,79
2015-08-19,España,373.1,18
2015-08-19,Francia,2649.7,298
2015-08-19,Italia,948.7,54
2015-08-20,España,787.4,42
2015-08-20,España,1865.85,94
2015-08-20,Francia,593.96,53
2015-08-20,Francia,2858.61,128
2015-08-20,Francia,1359.86,64
2015-08-20,España,1470.01,73
2015-08-21,Italia,904.16,106
2015-08-21,Inglaterra,4155.63,216
2015-08-21,Italia,4754.02,550
2015-08-21,España,4647.24,424
2015-08-21,España,3153.96,263
2015-08-22,Francia,983.42,92
2015-08-22,España,1103.62,119
2015-08-22,Francia,1630.79,177
2015-08-22,Francia,2156.39,113
2015-08-23,Francia,3465.42,148
2015-08-23,Francia,4172.31,201
2015-08-23,España,286.95,15
2015-08-24,España,2138.74,173
2015-08-24,España,2926.92,225
2015-08-25,Italia,4468.12,206
2015-08-25,Francia,2776.77,265
2015-08-26,Francia,4200.93,210
2015-08-26,Italia,3992.33,284
2015-08-26,España,298.39,27
2015-08-26,España,3165.39,168
2015-08-27,Francia,4384.05,220
2015-08-27,Inglaterra,885.93,64
2015-08-27,Italia,4275.85,487
2015-08-27,Francia,4173.49,248
2015-08-28,Italia,2399.58,98
2015-08-28,Francia,3006.97,365
2015-08-29,Francia,209.28,9
2015-08-29,Italia,4445.0,202
2015-08-29,Francia,4922.41,229
2015-08-29,Francia,3571.54,251
2015-08-30,España,4393.4,185
2015-08-30,Inglaterra,4682.57,248
2015-08-30,España,2857.29,126
2015-08-30,España,507.77,27
2015-08-31,España,1334.87,73
2015-08-31,Francia,4467.29,290
2015-08-31,Francia,2799.63,140
2015-08-31,España,3814.83,298
2015-08-31,Francia,1465.67,103
2015-08-31,Italia,3848.71,225
2015-08-31,Italia,3914.87,214
2015-08-31,Italia,940.46,39
2015-08-31,España,1194.72,88
2015-08-31,España,532.56,28
2015-08-31,Inglaterra,1231.01,101
2015-09-01,España,3102.99,141
2015-09-01,Italia,235.4,10
2015-09-01,Francia,4582.9,343
2015-09-01,Francia,1993.44,189
2015-09-01,Francia,1229.07,50
2015-09-01,Francia,1582.27,139
2015-09-01,España,3556.96,168
2015-09-01,España,1213.24,56
2015-09-02,Italia,3329.74,270
2015-09-02,España,1977.02,96
2015-09-02,España,4814.17,228
2015-09-02,Inglaterra,1763.52,143
2015-09-02,Inglaterra,1011.22,44
2015-09-03,Italia,2733.86,219
2015-09-03,Italia,4422.84,465
2015-09-03,Francia,370.57,17
2015-09-03,Italia,4180.93,376
2015-09-04,Francia,854.47,66
2015-09-04,Francia,2320.37,119
2015-09-04,Francia,1633.43,81
2015-09-04,Francia,833.22,61
2015-09-05,Francia,2136.95,146
2015-09-05,Inglaterra,2194.33,109
2015-09-05,Francia,3086.58,177
2015-09-05,Italia,1222.67,101
2015-09-06,Francia,4191.65,262
2015-09-06,España,3131.13,133
2015-09-06,Francia,4734.64,270
2015-09-06,Francia,3819.03,212
2015-09-07,España,4072.26,372
2015-09-07,Francia,3823.99,302
2015-09-07,Francia,2006.7,94
2015-09-07,Italia,2955.34,353
2015-09-08,España,4229.32,193
2015-09-08,Italia,1832.39,100
2015-09-08,Inglaterra,1221.82,60
2015-09-08,Francia,3821.48,334
2015-09-08,Inglaterra,1590.49,78
2015-09-08,Francia,3809.27,447
2015-09-09,Francia,740.6,40
2015-09-09,Italia,4917.88,209
2015-09-09,Italia,2312.33,158
2015-09-09,Francia,1369.09,110
2015-09-09,Francia,3069.94,188
2015-09-10,Italia,2729.12,156
2015-09-10,Francia,4312.26,236
2015-09-10,España,842.78,35
2015-09-10,España,2828.31,219
2015-09-11,Francia,3841.8,244
2015-09-11,Francia,4606.06,405
2015-09-11,Italia,901.85,39
2015-09-11,Francia,4449.99,504
2015-09-11,Francia,2085.12,251
2015-09-11,España,2933.81,358
2015-09-11,Inglaterra,1668.05,161
2015-09-12,Inglaterra,1344.7,70
2015-09-12,España,546.31,28
2015-09-12,Francia,931.64,46
2015-09-12,Francia,1625.89,105
2015-09-12,Francia,4953.28,582
2015-09-13,Inglaterra,1461.04,83
2015-09-13,Francia,1999.15,148
2015-09-13,Inglaterra,3988.6,171
2015-09-13,Inglaterra,1311.16,103
2015-09-13,Italia,3564.97,252
2015-09-14,Inglaterra,2813.77,129
2015-09-14,Inglaterra,2497.72,146
2015-09-15,España,1102.51,98
2015-09-15,Inglaterra,2421.54,108
2015-09-15,Italia,4715.33,388
2015-09-15,España,4531.68,317
2015-09-15,Italia,931.34,59
2015-09-15,Inglaterra,4501.32,303
2015-09-16,Francia,2914.41,215
2015-09-16,Francia,3243.3,203
2015-09-16,Italia,4126.07,242
2015-09-16,Inglaterra,753.57,45
2015-09-17,Italia,4679.33,381
2015-09-17,Francia,4375.08,269
2015-09-17,Inglaterra,3840.21,407
2015-09-17,Italia,655.79,36
2015-09-17,Francia,2061.07,161
2015-09-17,Italia,2409.7,101
2015-09-17,España,4926.67,346
2015-09-17,España,2450.2,99
2015-09-18,Inglaterra,3143.51,332
2015-09-18,España,1422.18,103
2015-09-18,Francia,1941.22,106
2015-09-19,Italia,2372.94,196
2015-09-19,Francia,4852.64,270
2015-09-19,Francia,3801.72,431
2015-09-19,Francia,2957.66,310
2015-09-19,Italia,4049.95,244
2015-09-20,España,257.34,21
2015-09-20,Francia,2141.87,113
2015-09-20,Francia,2636.48,134
2015-09-20,Francia,2447.3,135
2015-09-20,Francia,4312.67,434
2015-09-20,España,2437.94,119
2015-09-21,Francia,3103.95,182
2015-09-21,Francia,4770.57,500
2015-09-21,España,3640.06,215
2015-09-21,Inglaterra,4136.61,265
2015-09-21,Inglaterra,2997.09,187
2015-09-21,España,965.41,53
2015-09-22,Francia,4597.23,521
2015-09-22,España,4456.55,211
2015-09-22,Inglaterra,731.18,84
2015-09-23,Francia,1752.91,149
2015-09-23,Inglaterra,2714.59,111
2015-09-24,Francia,3648.6,393
2015-09-24,Francia,1617.85,69
2015-09-24,Italia,4250.36,288
2015-09-25,Francia,306.54,18
2015-09-25,Inglaterra,854.97,37
2015-09-25,Italia,161.7,10
2015-09-26,Italia,4496.75,476
2015-09-26,Francia,3869.23,258
2015-09-26,Inglaterra,4220.36,361
2015-09-26,Francia,2292.16,191
2015-09-26,Francia,2797.41,176
2015-09-26,Francia,2375.57,192
2015-09-26,Francia,2131.64,95
2015-09-27,Francia,3850.22,196
2015-09-27,España,2519.61,258
2015-09-28,España,2377.87,277
2015-09-28,Francia,282.16,12
2015-09-28,Italia,4275.96,212
2015-09-28,España,1671.75,78
2015-09-29,España,2843.22,206
2015-09-29,Italia,1556.77,81
2015-09-29,España,782.06,45
2015-09-29,España,3251.58,164
2015-09-29,España,3096.5,192
2015-09-30,Italia,4528.46,481
2015-09-30,España,4482.08,294
2015-10-01,Francia,4174.52,283
2015-10-01,Francia,1338.13,70
2015-10-01,Francia,2681.17,224
2015-10-01,España,3086.89,139
2015-10-02,Francia,2399.3,138
2015-10-02,Inglaterra,359.57,22
2015-10-02,Francia,315.46,21
2015-10-02,Francia,121.43,6
2015-10-03,Francia,3950.42,270
2015-10-04,Italia,2393.52,161
2015-10-04,Francia,1045.77,112
2015-10-04,Inglaterra,3715.97,422
2015-10-04,Italia,2033.56,155
2015-10-04,Italia,4726.7,308
2015-10-05,Italia,4908.75,399
2015-10-05,Italia,3505.34,245
2015-10-05,España,3986.83,350
2015-10-05,España,2422.21,212
2015-10-05,Francia,1360.17,66
2015-10-06,Inglaterra,1582.85,75
2015-10-06,España,918.5,60
2015-10-06,España,941.99,108
2015-10-06,Francia,3632.0,208
2015-10-06,Italia,3340.39,185
2015-10-06,España,1235.77,68
2015-10-06,Inglaterra,1044.5,50
2015-10-07,España,2220.97,148
2015-10-07,Inglaterra,4145.48,246
2015-10-07,España,586.05,66
2015-10-08,Francia,1162.11,49
2015-10-08,Italia,425.44,21
2015-10-08,Francia,2527.75,138
2015-10-09,Italia,4041.54,170
2015-10-09,Francia,1659.56,124
2015-10-09,Francia,4863.27,306
2015-10-09,España,3294.67,362
2015-10-09,Italia,1447.7,76
2015-10-09,Italia,1419.85,136
2015-10-10,Francia,480.47,27
2015-10-10,Francia,3956.8,201
2015-10-10,España,2818.55,329
2015-10-10,Italia,2780.44,182
2015-10-10,Francia,2294.67,120
2015-10-10,Francia,4894.62,334
2015-10-11,Italia,2078.41,167
2015-10-11,Inglaterra,3418.23,410
2015-10-11,Francia,2020.94,91
2015-10-11,Italia,4534.93,373
2015-10-11,Francia,2436.3,225
2015-10-11,Italia,1902.38,108
2015-10-12,Inglaterra,1342.15,54
2015-10-12,Inglaterra,753.6,31
2015-10-12,Italia,4253.3,427
2015-10-12,Inglaterra,2808.46,259
2015-10-12,España,4832.38,223
2015-10-12,Italia,4645.43,442
2015-10-12,España,203.02,17
2015-10-12,Francia,127.7,15
2015-10-13,Francia,197.41,10
2015-10-13,España,838.61,45
2015-10-13,Francia,634.1,38
2015-10-13,España,1631.28,133
2015-10-13,España,941.3,43
2015-10-14,España,1550.52,102
2015-10-14,Francia,1969.94,163
2015-10-14,Francia,1854.62,124
2015-10-14,Francia,4164.66,183
2015-10-14,España,4385.08,309
2015-10-14,Italia,2998.49,235
2015-10-14,Francia,3908.78,324
2015-10-14,España,545.4,28
2015-10-14,España,3472.59,157
2015-10-14,España,387.1,29
2015-10-15,Francia,2498.85,152
2015-10-15,Francia,1300.27,63
2015-10-15,Inglaterra,4914.16,251
2015-10-16,Italia,1532.41,108
2015-10-16,Francia,4503.6,273
2015-10-17,Inglaterra,2734.48,141
2015-10-17,Italia,3386.25,164
2015-10-17,Francia,1920.71,159
2015-10-17,Inglaterra,3477.23,214
2015-10-17,España,263.75,14
2015-10-17,España,3521.74,366
2015-10-18,Francia,4674.27,453
2015-10-18,Francia,4562.91,452
2015-10-18,Inglaterra,2668.15,184
2015-10-18,España,4305.63,186
2015-10-18,Italia,2017.75,204
2015-10-19,Francia,1123.3,127
2015-10-19,Inglaterra,741.13,31
2015-10-19,Francia,4630.65,231
2015-10-19,Francia,4270.35,411
2015-10-20,Francia,1057.57,51
2015-10-20,Italia,4709.51,208
2015-10-21,Francia,3431.38,210
2015-10-21,España,1348.32,68
2015-10-21,Francia,1132.33,88
2015-10-22,Francia,1709.69,193
2015-10-22,Francia,3611.9,196
2015-10-22,Inglaterra,3973.0,286
2015-10-22,Francia,3160.14,159
2015-10-22,España,786.32,63
2015-10-22,Francia,3341.06,257
2015-10-22,Francia,2344.53,196
2015-10-23,Inglaterra,2172.77,128
2015-10-23,Italia,1080.04,50
2015-10-24,Francia,1990.09,98
2015-10-24,Francia,3675.89,155
2015-10-24,Francia,1704.15,85
2015-10-24,Italia,3539.13,151
2015-10-25,Francia,3402.73,254
2015-10-25,España,165.88,9
2015-10-26,Italia,960.01,40
2015-10-26,Inglaterra,4161.76,267
2015-10-26,España,2123.66,97
2015-10-26,Francia,1345.67,164
2015-10-26,Italia,2458.78,109
2015-10-27,España,312.64,13
2015-10-27,Italia,227.21,10
2015-10-27,Francia,4662.04,271
2015-10-28,Francia,2589.97,125
